Cell,'Hmga2','Ascl1','Fos','Atf3','Hmga1','Eno1','Hes6','Trp53','Egr1','Zfp36l2','Sox11','Zfp57','Lyar','Ncoa1','Ets1','Zfp238','Prrx1','Lrrfip1','Klf6','Ebf1','Fosl1','Tfdp1','Id2','Zfp207','Bola2','Smarcb1','Phb','Jun','Aebp1','Phf5a','Plagl1','Nfkbia','Snai2','Tsc22d3','Tgif1','Fosb','Rorc','Maf','Tet2','Ezh2','Ddit3','Hbp1','Myc','Tcf19','Nfic','Ssrp1','Zmat5','Sox9','Zfp260','Stat6','Phb2','Scx','Bola3','Atf4','Zbtb20','Csda','Tcf12','Foxp2','Tcf4','Matr3','Fubp1','Tsc22d1','Atoh8','Mef2a','Creb3','Nono','Noc4l','Tax1bp3','Cenpt','Maf1','Sp1','Stat1','Sfpq','Zfp317','Nr1d1','Fosl2','Gatad1','Dnajc2','Foxs1','Mef2c','Kdm5b','Nfe2l1','Pcbp1','Irf9','Khsrp','Nfyb','Nfia','Creb3l1','Pcbp2','Mier1','Klf4','Rela','Mkx','Junb','Nr2f2','Dnmt3a','Runx1t1','Klf10','Zeb2','Zfhx4'
"'""Fibroblast""'",0,0,2.3148,0,0,2.2369,4.7547,6.123,7.6025,2.1038,0,5.0663,0.38761,3.7236,0.034208,0,0,0,0,0,0,0,0,2.9421,6.3253,0.72056,0,3.2718,5.9422,0,0,1.095,0,0,4.6075,3.5871,0,5.6716,1.2779,2.5929,0,6.5374,0,0,3.2058,3.6024,1.5874,0,6.6971,2.7432,0,0,0.83535,5.3959,6.2731,3.2191,5.4955,3.7777,4.7036,4.4716,0,1.7919,0,0,7.6525,5.4228,0,5.7084,0,6.1956,1.0608,5.1276,3.813,5.8548,4.4803,4.1262,6.9623,3.4674,0,0,3.5335,3.7599,3.755,0,2.1174,0.32403,5.3551,0,7.3657,5.228,1.0498,0.71617,0,1.5227,5.197,2.5056,1.7834,6.2627,0,0
"'""Myocyte""'",0,7.7474,5.466,3.843,0,0,6.1319,6.2126,6.6175,0,3.968,0,3.6341,4.2347,0,2.376,0,5.8549,0,0,0,0,2.7687,5.0802,5.684,2.9078,4.2583,3.8434,0,0,0,0,0,0.30278,0,0,4.0377,3.733,5.5347,0,3.5892,3.0394,3.0499,0,3.8722,0,4.844,3.9331,4.3688,0,1.332,3.6442,6.4705,7.2385,0,5.0253,3.357,0,3.972,5.7194,3.1319,7.3256,1.4334,4.3304,4.6924,6.5066,0,7.1388,0,0,2.7774,0,3.3107,0,0,0,5.6452,0,0,1.81,0,0.13981,6.1606,1.0265,3.1365,0,0,1.2984,4.2436,0,0,6.0835,5.4378,0,2.5057,3.9599,4.16,4.335,3.3808,0
"'""Myocyte""'",0,6.659,6.9138,0.83353,0,1.864,3.5762,4.7561,8.5671,0,6.3935,6.6401,0,5.0883,0,1.1642,1.7952,0,4.5239,0,0,5.2114,11.444,6.2356,6.1555,1.797,4.9386,5.5543,3.8788,4.9343,0,5.6935,0,2.3522,0,2.5736,2.5104,6.5024,2.3213,0,3.4221,4.5516,0,0,4.3462,1.1073,0,5.2259,0,0,0,5.0954,4.82,5.6798,3.7359,0,6.6661,0,4.2496,6.5581,0.0125,6.8094,0,5.3638,4.2692,3.9413,1.6765,4.1237,0,0,0,0.46188,5.1946,6.1958,0,0,5.4326,0,0,4.1446,2.1322,3.3633,5.9025,0,2.0193,0,5.3138,4.6878,5.7482,4.4199,1.3488,4.1874,5.5288,0,2.3301,0,7.8711,0.5182,2.8115,1.7583
"'""Fibroblast""'",3.9921,0,8.2547,0,0,2.1623,0,4.908,8.4009,0,0,0,0,2.526,0,0,6.1211,3.6543,4.2788,0,0,0,8.7657,5.844,5.2391,6.326,1.2814,5.9513,1.9609,4.3452,2.7178,3.6878,3.2485,0,4.2991,4.1577,0,4.6152,4.0386,1.3162,4.8159,5.6498,0,0,2.5871,2.8168,1.5018,0,6.1472,0,3.9819,0,5.2087,6.9261,0,3.4683,6.6435,2.2676,5.5648,6.3797,0.49702,8.9581,1.2131,4.7429,4.5673,5.0779,0,6.5547,0,4.0228,5.1427,2.23,4.2435,5.1279,1.572,2.5067,5.8654,1.7331,0,0,4.5359,1.3363,5.2258,4.2009,3.0062,0,4.3821,4.31,4.935,3.9755,4.9692,0,3.0246,4.7773,3.373,4.5528,1.5608,0,3.8891,5.1565
"'""Fibroblast""'",0.41139,0,6.7052,4.7037,0,2.1539,0,6.5387,7.7666,0,0,4.9143,0.72473,1.4901,0,0,0,0.17083,4.956,0,0,0,0.060027,6.8521,6.7779,5.35,3.0656,3.8435,5.784,5.6796,0,0,0,0,0,2.5646,0,5.6292,0,0,7.4987,4.7122,0,0,2.7753,6.5984,4.1002,0,3.5506,4.5338,4.5895,0.25686,5.3544,5.853,0,3.2612,3.0267,2.8665,0,6.7383,4.5668,3.6364,0,4.4647,6.9972,4.0212,0,6.124,0,0,2.7162,0.021206,2.245,6.0701,3.1437,0,5.3432,0,0,0,4.3558,4.2799,4.9814,5.8742,1.1361,1.7297,3.7663,5.3447,5.3519,4.8226,5.2587,3.3524,0,0,4.6516,1.4687,1.9056,4.4673,1.7256,0
"'""Myocyte""'",0,9.0327,6.2785,2.4567,0,3.3596,0.43835,2.2914,6.1383,0,5.9121,0,3.9425,4.4629,0,3.7828,0,0.70643,0,0,0,0,9.7889,6.6406,3.772,0,4.8438,3.2146,0,4.3855,0,0.57312,0,2.6723,0,0,0.83447,6.4353,4.9573,0,0,5.6921,0,0,5.0861,6.2277,0,5.526,2.1789,0,5.07,1.7157,5.0802,6.0281,2.725,5.2032,5.1732,0,4.8559,5.8806,0,0,4.3564,1.2042,6.0046,5.8481,1.3285,5.338,0,2.3022,1.5361,0,4.0598,0,0,2.9805,6.4743,1.1602,0,2.7225,2.3372,2.0537,4.4594,0,1.5054,1.1261,3.7094,0,3.6566,0,0,0,0,1.9085,2.0962,4.1691,3.576,4.7873,3.0929,0.39543
"'""Fibroblast""'",0,0,7.9877,4.5332,0,3.6019,0,4.8262,7.9312,5.6448,0,3.423,0,4.2308,0,0,3.7239,0,6.5239,0,0,4.2994,0,1.491,6.9364,3.7403,3.4175,6.2374,2.2223,5.426,6.8534,5.256,0,1.847,0,4.5837,0,6.1123,0.95285,0,1.7862,5.6404,0,0,1.2673,1.2003,0,0.23221,0,0,0,0,0.80181,7.2896,0.76987,5.4959,4.6924,3.219,6.7464,4.3272,3.6363,5.7971,0,1.2528,6.7563,6.3596,0,3.3207,0.88589,0.25483,1.3278,0,4.1677,4.6347,0,5.8092,5.4532,2.7271,0,5.4464,3.6374,2.3983,2.827,4.4164,2.1939,4.1484,5.3575,4.1161,4.31,4.5362,6.6631,0,5.2417,4.4525,0,4.7876,5.7414,0,1.7293,2.112
"'""d2_induced""'",0,7.908,0.44948,0,0,4.8628,9.0627,1.7922,3.9887,0,4.8845,8.3903,0,5.3859,0,4.4837,1.9017,3.8865,5.6018,0,0,5.556,10.732,6.6556,6.6554,5.1036,3.3292,2.7119,5.9815,0,0.14729,6.5932,0,1.2256,6.3866,0,0,4.9859,0,0.073041,3.9043,7.1052,5.3234,0,2.514,6.634,0,2.1889,6.2066,0,0,0,3.8146,4.1723,0,0,5.8348,2.3881,5.4958,6.4513,3.2208,3.3874,5.4976,0,6.6587,5.7795,0,8.0244,0,4.431,3.0782,0,5.0576,4.4712,0,2.7455,0,0,0,2.4561,2.8207,5.4806,5.6284,0,3.1148,2.6446,5.1958,0.58215,4.211,3.7071,5.0937,0,0,4.5859,3.9234,3.3533,6.0548,6.3309,2.9349,5.2338
"'""Myocyte""'",0.73926,6.0675,10.389,0,0,3.3742,4.5119,0,9.6583,0,4.3374,2.1106,0,2.9033,0,4.451,4.6725,4.7442,5.184,0,0,5.9292,8.6358,7.06,0,0,0,4.9544,0.78561,2.1713,0,4.8248,0,1.888,0,6.7486,7.2979,0,3.9641,5.3414,0,0,1.583,0,4.8467,0,0,4.7501,0,0,5.0665,3.7795,0,5.2685,6.6389,4.7495,5.9076,1.0982,6.724,3.9586,3.4046,2.1833,5.6106,7.4943,0,2.5392,0,4.7366,0,0,3.2676,3.595,4.1596,0,0,4.3208,4.0747,0,0,0.12089,4.0337,2.0063,4.6106,0,0.80428,0,3.9493,6.8764,5.8459,2.1649,5.4648,4.8544,0,0,1.7435,3.3489,3.5603,2.2164,0,4.668
"'""d2_induced""'",0,9.4926,7.7322,0,0,3.7005,9.5008,1.2394,4.0825,0,9.3523,6.821,0,6.5118,0,5.1959,5.6431,0,0,0,0,0,11.344,6.7825,7.0415,7.1351,6.4831,0,3.3106,0,0,5.1906,5.6924,0,4.2834,4.4299,0,6.5421,0,0,0.032169,5.7599,6.4556,0,0,5.656,6.5069,3.5396,6.1048,0,0,1.9995,0,3.9536,0,0,4.6701,0,6.9247,6.4474,5.4613,4.863,7.4076,3.7478,4.1777,6.1425,0,8.2811,0,5.5177,0,0,4.412,0,0,4.4021,6.9093,0,0,0,6.3076,3.2047,2.3053,0,4.5465,2.3628,5.5549,2.0785,2.2581,1.2232,0,3.0296,5.1607,0,4.4008,2.3838,7.2732,5.3129,0,4.8604
"'""Myocyte""'",0,8.1942,7.543,3.2167,0,5.8862,0,1.1878,9.5162,0,7.4224,5.8107,0,1.8161,0,4.8012,0,0,8.2008,0,0,0,9.7305,8.2558,8.557,3.2849,4.8474,6.2733,0,0,1.8139,0,0,0,0,6.9011,0,0,6.0544,0,1.3775,7.0492,0,0,4.6685,7.0015,0,7.6576,0,0,0,0,0,0,1.1462,4.619,6.2983,3.5064,6.109,0.026997,6.0913,0,0,5.4602,0,5.9699,0,9.566,0,4.1836,0,0,4.7175,0.95777,0,0,8.6984,0,0,0,0,2.571,6.7109,0,2.8194,0,6.3687,0,5.7149,0,0,1.0096,0,1.1279,3.3305,6.6606,7.4897,7.0647,0,0
"'""d2_induced""'",0,8.5884,0,0,0,0,7.7905,0,0,0,9.1724,6.2947,0,5.3209,0,3.9382,0,5.0119,0,0,0,0,10.702,7.9459,7.181,6.3154,3.197,0,6.3965,0,0,6.0532,0.19134,6.1227,6.7029,0,0,7.6269,5.1708,0,0,7.374,0,0,2.0354,0,3.7757,6.2244,1.8913,0,0,5.3901,2.1141,4.3485,0,3.569,7.2656,4.922,6.3382,7.1557,5.1164,5.1728,0,5.9411,6.3221,5.3196,0,7.4001,0,0,2.5525,0,4.8124,5.5451,0.64035,0.53835,6.6829,0,0,2.4537,6.7116,4.2912,3.9951,0,1.5756,3.366,3.9264,5.6305,5.5734,0,4.6303,4.3026,0,0.072655,5.7033,1.5937,7.0333,7.6166,1.1803,0
"'""d2_induced""'",1.0416,9.6756,0,0,0,6.1729,7.4659,0,0,5.2166,6.8904,5.4875,4.9782,6.4079,0,0.83837,3.8009,0,0,0,0,0,10.538,7.8719,1.9778,7.0086,3.0414,4.3708,6.881,5.3517,0,2.8268,4.4432,6.64,4.5174,0,0,7.7926,4.2876,5.2323,0,6.0585,0,0,2.7766,2.2035,0,7.1351,5.4209,1.5562,0,4.9635,0,4.5852,4.8749,4.6351,6.7608,0,5.5284,7.0665,3.0426,6.4591,6.649,1.2329,6.6965,3.4457,0,5.9473,0,0,0,0,2.3158,4.9234,1.581,0,6.0652,0,0,0,3.0604,4.0475,2.036,0,1.4128,0.72002,7.0761,0,4.8115,0,0,0,0,5.3367,4.0981,0,7.6009,7.6293,2.8382,5.5332
"'""Fibroblast""'",0,7.5248,10.391,6.5193,0,3.7077,0,0,9.1102,0,6.2056,0,0,5.2263,0,0.63677,0,0,0,0,0,0,1.8046,2.6709,7.4626,0,0,6.8431,5.3046,4.999,0,0,0,3.3083,0,6.192,1.3464,4.0168,0.82859,0,6.9242,0,5.9605,0,1.309,0,0,0,0,0,5.7699,0,5.7932,0,5.1148,4.2201,5.6102,0,6.7273,0.97267,0.55295,5.2333,2.6788,0,0,5.9135,0,7.0156,0,0,5.6252,0,3.9817,0,6.6683,0,5.7335,0,0,0,5.876,1.8575,2.3539,0,5.5166,0,6.7022,0,4.8984,3.223,7.0775,0,3.0167,3.1137,1.6653,0,7.9814,5.3069,0,0.72964
"'""d2_induced""'",0,8.7718,0,0,0,4.6467,8.6399,5.314,1.7542,0,6.24,7.6961,0,3.7729,0,4.0515,0,3.3115,0.20701,0,0,0,10.667,7.7921,7.6957,1.7163,1.4264,2.0073,0,1.5723,0,0.18483,5.4531,4.7477,0,0,0,7.4869,0,6.0151,0,7.1512,0,0,0,0,0,3.2025,0,0,5.2346,5.0441,0,0,1.3606,2.8062,2.7417,0,5.0734,6.4448,4.2095,2.4232,4.1443,3.0218,7.4831,6.8353,0,7.3523,0,1.1048,0,3.5711,1.1559,4.8225,0,4.701,7.1387,0,0,0,5.0158,1.2312,2.5291,0,3.0955,0,6.1913,0,6.1332,3.6844,1.0315,0,0,0,6.1824,4.0088,5.3357,4.925,0.99003,0
"'""Myocyte""'",0,7.2484,8.4353,7.1351,0,0,5.8479,0.10203,8.2615,0,7.7645,0,4.4795,4.9362,0,3.7549,0,1.0642,5.5458,0,0,0,9.1515,0,4.2008,1.6015,1.998,5.9578,0,4.5784,0,0,0.79054,0,0,4.8386,0,4.8135,4.6282,0,0,7.1157,0,2.3038,3.6089,3.6566,0,0,0,0,4.8839,0,0,4.372,0,5.6285,0.2565,0,5.5051,0,0,6.1626,0,0,0,5.3433,0,7.5212,0,1.4055,0,0.6422,5.3631,5.7914,0,0,7.6269,2.5773,0,0,5.5212,2.2246,0.9776,0,2.2487,1.236,3.6519,0,0.8744,5.2403,0,0,3.884,4.5372,5.8734,3.9566,6.6883,3.5356,2.9387,0
"'""d2_induced""'",0,8.8446,0,0,0,3.3841,8.1316,6.1535,8.8551,0,6.962,6.938,0,4.6077,0,6.0459,4.1989,0,0,0,0,0,12.605,5.9926,7.4293,5.2786,3.036,4.9123,6.3019,4.208,0,5.4606,0,0,2.0961,0,0,7.3462,4.8009,3.8779,0,7.9626,0,0,4.5978,0,0,6.2548,6.6628,0,6.5807,0,1.3172,2.266,0,5.9873,8.3105,4.8281,5.8224,4.5871,1.9086,7.3433,5.6716,0,7.0637,8.5341,0,7.8668,6.0683,5.578,4.5227,1.1136,5.5343,6.1958,0,3.0493,5.7859,0,0,0,6.2375,6.104,2.7455,0,3.7195,0,7.1131,2.8178,5.7206,0,2.7071,6.6605,0,0,4.7065,5.9969,7.0375,6.4173,3.2115,3.7319
"'""d2_induced""'",0,8.3078,6.2385,0,0,4.9953,8.9172,6.4112,0,0,7.0583,8.0972,4.1293,5.5034,0,4.9593,4.4957,4.6277,2.0833,0,0,0,10.728,7.1969,6.6551,2.4753,2.6477,1.8541,5.1157,0,0,6.6103,4.7086,0,0,2.3102,0,7.9891,0,5.0584,0,4.7532,0,0,2.0715,2.6393,4.3502,4.236,5.7516,0,3.418,1.1928,0.19944,5.2682,0,2.7559,5.8793,0,6.7378,6.6001,5.1661,5.7429,0.69878,2.2313,1.7301,7.093,0,6.6271,0,2.5377,3.1473,0,3.0586,5.9018,0,0,5.0561,1.6553,0,3.0237,4.9836,4.341,2.962,5.9511,2.4077,1.2489,5.6918,0,2.0526,0,0,3.3443,0,0,2.9474,0,6.2453,4.4056,0,2.5882
"'""Myocyte""'",0,3.0738,8.8647,0,0,0,6.9697,3.4596,0,0,0,0,0,5.2702,0,5.271,3.6765,6.2,0,3.4986,0,0,9.8165,4.4078,8.9091,3.4247,0,4.8082,0,2.2814,0,0,2.5025,0,6.471,0,0.48052,0,0.37288,0,0,6.3014,0,0,0.10115,0,3.2658,6.3747,4.1811,0,6.0326,8.8895,5.292,7.431,0,7.0196,6.0756,0,5.1153,5.8532,0,3.0915,6.8629,7.6605,4.2808,3.2268,0,5.8509,0,0.35369,5.3118,3.765,3.0991,0,1.4054,0,6.9356,5.3648,0,0,3.4463,3.6664,6.1721,0,0,0,4.9363,2.5585,7,0,0,0.35777,7.5489,3.6442,3.7014,2.5495,6.8187,4.9109,2.9688,1.7673
"'""d2_induced""'",0,8.9313,0,0,0,0.065449,7.7473,6.8011,0,0,6.9533,8.1527,0,4.7218,5.7869,4.5106,3.1518,0,0,5.4205,0,3.7269,9.3221,6.2052,5.8595,7.342,3.8164,0,0,5.3737,5.9356,4.3845,0,6.2022,1.0801,0,0,3.9517,0,4.9616,0,6.6422,0,0,1.5264,6.7023,0,4.5762,3.0882,0,0,0,0,5.544,0,3.6461,4.9416,0,6.2865,7.3246,5.7659,0,5.8992,0,0,0.92917,0,7.659,3.1653,0,2.22,0,2.8243,3.3534,0,0,6.1839,1.8893,0,0,5.4365,0,4.3325,0,4.3932,0,5.2348,4.5764,4.6318,4.7177,2.7919,0,0,0,4.5125,0,6.011,0,2.769,4.1836
"'""d22_failedReprog""'",0,3.1636,9.9722,9.1929,0,6.7085,5.9272,6.9968,6.9496,3.5586,0,0,5.6902,2.2958,0,3.5972,0,0,5.3862,0.43618,0,0.27998,9.9754,2.4802,8.7464,0.34554,4.5671,6.1409,0,0,0,9.5304,0,1.6359,0,6.5222,0,4.8488,3.4145,0,0,1.599,2.9998,0,0.49793,8.559,0.52638,6.6522,0,0,7.8977,0.91967,0,6.5473,0,0,0,0,5.1619,0,0,0,0,0,1.9773,1.7086,0,2.5658,0,0,0,1.7803,2.1528,5.4393,3.7415,1.6626,6.9445,0,0,4.3141,0.11608,0,4.2156,0,4.2482,0,7.4706,0,3.9607,5.2265,0,1.5656,0,3.6807,6.907,0.52946,2.1201,3.9742,2.8546,0
"'""Myocyte""'",0,7.0337,8.2034,6.3011,0,4.8185,3.164,7.3352,8.2133,0,0.34579,0,0,3.9925,0,3.7562,0,6.3782,3.9961,0,0,1.0106,10.165,2.8328,5.4836,5.9725,0,4.1652,0,2.7512,0,7.3035,6.2444,5.8891,0,2.4202,5.5907,5.4286,3.9405,4.1882,0.056315,5.7779,5.4718,0,3.9654,5.4448,5.9659,4.3957,2.653,0,6.5373,5.7668,1.1778,7.1347,0,5.7553,2.7662,0,6.4168,6.3915,0,6.9902,7.0225,3.3275,4.4056,6.7638,4.4695,7.7403,0,5.797,0,0,0.49226,4.5354,0,0,6.9307,3.9833,0,0,3.845,7.0028,1.3312,6.3551,1.9657,4.356,5.0597,0,3.8355,0,0,0,6.2279,5.3948,0.65973,4.0727,5.019,3.8036,0,0
"'""Myocyte""'",0,10.367,6.3378,5.0745,0,3.1238,8.6026,2.5748,6.1946,0,0,0,4.0724,4.3972,0,5.9954,0,0,0,0,0,0,8.497,0,7.5637,6.5749,2.2764,6.4828,0,0,0,6.8868,0,7.6981,0,0,3.1954,0.80866,4.2674,0,0,5.7866,6.146,0,6.1238,3.5096,5.1447,3.9231,0,0,0,0,5.8708,5.9168,6.7728,4.1541,4.9861,0,5.5966,5.2222,1.7255,5.8931,4.637,2.2886,5.8807,0,0,7.8598,0,0,0,0,1.757,0,0,0,7.1364,3.1577,0,6.1642,0,6.1592,4.8882,0,1.8758,4.9369,1.5067,0,5.0682,0,0,0,0,1.6537,2.658,3.1753,4.0584,4.2829,0,0
"'""Fibroblast""'",0,8.9158,7.4025,10.027,0,3.9551,0,6.2058,8.5236,1.2288,3.9986,0,2.2567,4.3311,0,2.4663,4.8881,0,3.771,0,0,1.4083,8.021,0,8.0128,3.457,1.1975,4.6778,4.6665,0,0,7.6994,1.8868,6.5585,7.3533,0.67329,0,3.9891,3.688,0,0,5.7431,3.3708,0,4.2733,4.3855,4.9949,4.6433,6.0174,0,0,0,7.6866,7.406,7.1861,3.8194,5.6867,0,4.9455,5.9983,0,3.2623,0.87024,0,7.9178,4.1577,1.9281,8.9653,0,6.3816,2.5327,0,0.94087,0,7.5374,0.96393,6.0909,0,0,0.52322,3.9084,4.2974,1.324,0,2.3813,0,4.2064,2.6548,5.3136,4.9148,1.7153,0.70035,0,0.15974,3.1327,4.3247,5.4977,0,0,3.5249
"'""d22_failedReprog""'",0,9.4291,4.4653,0.33216,0,5.6634,5.6769,0.51421,3.4792,1.518,0,0,5.3113,3.7846,0,3.503,0,4.7181,0,0,0,0,8.7882,7.369,5.7648,6.7365,1.2961,1.2639,0,6.1291,0,0,0,5.9213,0.53052,2.1067,0,4.3211,4.1764,0,0,3.3338,0.60183,0,4.9262,4.9217,5.9751,4.1325,0,0,0,0,3.2857,6.091,2.0242,6.073,5.8151,0,4.7549,5.6222,0,0.6466,2.1325,6.1144,0,4.1446,5.6925,8.9757,0,5.9564,5.2407,0,4.2422,0,6.8551,0,6.2019,0,0,3.6444,2.729,7.0202,4.4942,0,1.1176,0,2.4969,0,3.8806,0,1.336,2.4052,0,0.45094,0,4.8487,4.5872,0,3.0768,0
"'""Myocyte""'",0,7.5029,7.8969,6.0139,0,3.4623,6.6104,0,7.2548,0,5.3814,0,0,3.8928,0,4.0908,1.9651,4.1175,3.557,0.64941,0,0,6.016,2.823,6.6495,0,5.7999,4.7437,0,3.7972,0,7.0253,0,4.2308,2.8184,3.3188,2.731,5.2862,1.2992,1.4678,5.0803,5.557,1.3746,0,4.5917,5.2434,4.0513,2.3749,0,0,1.4903,3.8522,5.5312,5.9574,1.3096,5.3641,4.5942,0,5.4809,4.3201,3.6131,6.2246,6.1606,3.3144,5.4255,5.484,0,7.1675,0,7.1832,0,0,1.211,0,1.62,0.31303,6.5213,2.7669,0,5.8431,0.053028,6.6635,5.0292,4.7677,0.27271,0,3.9544,0,3.361,2.5529,1.0828,0,0,5.0721,2.0649,2.9158,4.1762,5.0501,0.37729,0
"'""Fibroblast""'",0,6.6559,9.804,7.0485,5.0899,5.2216,5.5982,5.9663,7.5848,5.0198,0,0,3.0448,3.8049,0,2.7795,4.2594,2.1465,5.1644,3.8925,0,0,8.9162,6.841,5.9396,6.3126,4.6858,5.556,0.54874,0,0,4.884,0,6.3909,6.1756,5.4004,0.39524,4.5332,3.7533,4.4828,0.25205,6.8738,0,0,2.7533,0,6.7038,4.0317,0,0,0.00056597,0.74032,6.0832,5.8261,4.7364,4.0067,1.8866,0,4.8876,5.2611,4.1595,6.9745,0,1.4234,6.6286,5.7592,5.0466,6.1827,0,6.853,0,1.7386,2.915,2.7595,3.3841,3.8338,6.607,2.4572,0,5.3829,3.1506,4.0613,5.8343,1.4071,1.7484,0,4.5539,4.0911,3.3823,3.8579,5.7033,5.0038,3.328,6.1598,3.367,2.2838,5.2812,6.9315,0.5899,2.5345
"'""d2_induced""'",2.8497,6.9733,6.4025,0,0,4.2372,7.0489,6.1991,9.7713,0,5.8266,3.8848,0,5.172,0,3.4544,4.9308,1.7348,6.1507,0,0,5.429,10.342,7.6994,7.7337,4.8308,6.2447,4.0124,5.2168,4.3963,0,7.0857,5.7099,3.31,0,2.2476,0,6.584,1.1352,3.8734,0,4.2411,0,0,1.3905,6.9182,0.03256,5.682,4.8824,3.2865,5.5523,1.3686,0,7.2929,4.4228,0,6.4289,2.9905,6.5045,6.5428,1.4334,5.6635,4.8278,1.5028,7.1751,7.0463,0.71976,6.2723,2.876,0,4.2019,0,4.2669,4.3262,0,0,5.5664,1.3536,0,4.4417,2.2852,0.71925,5.1625,1.1776,3.081,3.5672,7.1553,0.8118,5.28,4.6542,0,0,6.5708,0,2.5586,0.59444,5.8782,5.6183,3.0125,3.7185
"'""Myocyte""'",0,7.6369,9.0805,1.0948,0,0,6.1996,0.94676,8.9727,0,0.62882,0,0,6.9435,0,1.3116,0,2.3386,0,0,0,0,8.0224,0,0,4.7727,2.9669,6.0257,0,0.063706,0,8.6729,0,1.1919,0,3.7564,0,3.3706,4.596,0,0,7.9288,0,0,0,7.8788,0,6.0621,0.67022,0,8.2845,0,6.4632,0,0,8.3465,2.8138,5.5719,5.5227,0.78928,0,0.072572,0,6.2196,0,0,0,2.118,0,0,0,0,5.6018,0,0,0,7.8159,2.7544,0,0,0,2.0034,0.26561,0,2.8546,0,4.6635,0,1.3113,0,0,0,0,0,3.3425,0,8.3838,1.9066,0,0
"'""d2_induced""'",2.8091,7.6078,2.0971,0,0,1.4495,0,0,7.3579,0,4.9719,0,0,5.7174,0,6.489,5.1201,0,0,0,0,0,11.096,6.7729,8.884,0,7.0083,2.8325,0.074546,0,0,1.3619,6.4769,0,0,0.988,0,1.8207,0.60731,0,0,5.1491,0,0,2.3658,0.49212,0,0,2.79,0,0,0,0,3.497,3.4832,0,7.364,0,6.1397,5.2049,3.5409,0.49315,4.7936,0,0,7.5628,0,8.7981,0,6.7982,0,0,7.258,0,0,0,6.4497,3.7411,0,0,0.31729,1.6197,4.7426,8.3685,4.6633,0,6.6132,5.118,8.6285,0,0,7.9736,0,2.3047,4.9024,0,4.6468,2.6397,1.7703,2.3121
"'""Myocyte""'",0,6.9989,3.4278,2.6426,0,0,0,1.0094,6.8674,0,4.8812,0,3.7756,4.8916,0,0,0,0,5.1228,0,0,0,10.746,0,0,0,0,3.6412,1.4743,0,0,0,0,0,0,4.4048,0,5.2601,0.65533,0,0,0,0,0,0,0,0,7.4713,6.3176,0,0,0,0,0.052744,6.485,5.2608,7.254,0,5.1081,0.85744,0,0,0,0.90176,0,0,0,5.8288,0,0,0,0,4.7622,0.51369,0,0,7.3723,0,0,0,0,1.9749,1.1061,0,2.4931,5.4841,4.575,0,0,0,0,0,0,0,4.8971,0.48081,6.5591,7.5883,0,0
"'""d2_induced""'",0,6.3831,4.9922,0,0,1.9535,6.4269,0,7.2552,5.7344,7.1594,0.33757,0,4.1649,0,6.0181,3.5447,0.59088,0,0,0,0,9.8415,6.4649,8.1668,5.8182,3.9014,1.9461,2.8547,2.7918,2.4977,5.9691,0,0,3.2155,0,0,0,3.7826,0,0,8.4528,0,0,0,4.66,0,6.5402,4.578,0,5.9925,0,5.3734,4.2561,0.30406,5.5218,0.49091,0,6.6447,5.4051,3.6906,1.4084,5.8522,0,3.7516,6.6548,0.37913,8.1276,0,5.969,0.18398,0,5.4926,0,0,0,6.3386,0,0,1.2824,4.8925,3.9335,4.6704,0,3.124,1.5117,5.3969,3.3787,6.8421,0,0,0.19656,0,2.8062,3.7225,3.4388,7.5468,3.6209,0,4.6908
"'""d2_induced""'",0,10.934,0,0,0,0,7.379,5.6802,7.5946,0,8.9929,0,7.1872,5.0672,0,6.5583,1.765,2.05,0,0,0,2.6212,11.017,8.2521,7.2412,7.4352,0.60232,2.8004,7.0745,4.5331,0,0,0,0,7.5731,0,0,7.2132,0,3.3039,0,7.3805,0,0,4.946,0,0,5.0952,4.7129,0,3.2709,0,0.59365,0,0,2.6655,7.8504,1.6699,5.3976,7.2971,4.9691,9.1517,6.3864,6.3482,0,6.2789,0,8.3195,0,0,0,0,4.689,0,0,3.7885,6.4394,0,0,0,6.2793,0.93155,3.5122,0,3.5338,3.1127,4.2712,1.0748,3.496,0,0,0,0,0,2.0938,0,8.7694,6.2293,0,5.3563
"'""Myocyte""'",0,1.5914,2.1965,0,0,0,0,0.97785,7.4573,0,0,0,0,4.6593,0,3.7284,0,6.4623,0,4.3236,0,0,8.0259,0,9.9172,0,0,0,0,0,0,0,0,0,0,0,1.5683,0,2.0586,0,0,6.5835,0,0,2.4831,0,0,4.2423,0,0,0,8.4428,0,5.0744,0,7.9808,6.6882,0,5.2554,0,4.4653,6.7071,0,8.7525,2.2995,3.9141,0,6.3792,0,0,0,4.0472,5.8057,0,0,0,6.3671,0,0,0,1.3526,0,0,0,0,0,1.0833,0,0.56721,4.1642,0,3.5709,0,0,5.6732,0,5.7663,0,3.986,4.6778
